,ID,name,deadline,data_size_GB,type,get_paid_per_hour
12500,T12500,John,2022-07-26 19:53:46,73,recognition,7
12501,T12501,Julian,2022-08-07 20:24:57,55,classfication,7
12502,T12502,Eleanor,2022-07-29 23:45:29,90,computation,10
12503,T12503,Camila,2022-01-08 01:36:26,67,regression,5
12504,T12504,Julia,2022-01-19 17:52:07,83,clustering,5
12505,T12505,Julian,2022-06-12 02:55:05,45,decision_tree,5
12506,T12506,Sienna,2022-08-15 16:37:47,65,NLP,8
12507,T12507,Eddy,2022-01-12 11:38:12,6,reinforcement_learning,10
12508,T12508,Elise,2022-07-24 02:20:28,75,CNN,7
12509,T12509,Edwin,2022-08-31 15:50:50,63,recognition,8
12510,T12510,Valeria,2022-08-22 18:26:09,57,classfication,5
12511,T12511,Paul,2022-05-28 04:19:37,56,reinforcement_learning,5
12512,T12512,Darcy,2022-07-19 13:41:24,24,classfication,5
12513,T12513,Arthur,2022-02-06 08:35:17,15,recognition,6
12514,T12514,David,2022-01-02 00:06:25,26,clustering,9
12515,T12515,Kelvin,2022-08-24 11:40:00,78,classfication,8
12516,T12516,Lenny,2022-05-03 17:39:32,57,recognition,7
12517,T12517,Fenton,2022-03-11 10:38:21,58,clustering,10
12518,T12518,Valeria,2022-12-07 08:35:15,3,classfication,9
12519,T12519,Vivian,2022-03-26 16:02:51,75,clustering,5
12520,T12520,Chloe,2022-01-21 09:22:27,4,reinforcement_learning,7
12521,T12521,Lydia,2022-05-21 18:07:18,80,decision_tree,9
12522,T12522,Carl,2022-05-07 10:12:20,93,CNN,9
12523,T12523,Briony,2022-03-21 13:28:00,94,regression,6
12524,T12524,Alexander,2022-05-06 06:58:08,23,reinforcement_learning,6
12525,T12525,Kristian,2022-05-14 08:18:31,90,NLP,5
12526,T12526,Nicole,2022-07-22 15:40:25,43,computation,6
12527,T12527,Arianna,2022-02-15 23:36:16,23,reinforcement_learning,7
12528,T12528,Alfred,2022-02-02 18:15:45,27,recognition,7
12529,T12529,Arthur,2022-12-08 11:03:38,5,computation,5
12530,T12530,Evelyn,2022-04-08 03:38:49,79,CNN,9
12531,T12531,Caroline,2022-02-26 12:08:25,76,classfication,10
12532,T12532,Rafael,2022-12-07 05:04:55,89,regression,5
12533,T12533,Chloe,2022-05-09 04:15:46,60,classfication,5
12534,T12534,Jared,2022-12-18 08:12:49,64,recognition,10
12535,T12535,Kevin,2022-12-15 14:51:37,82,NLP,9
12536,T12536,Savana,2022-10-12 12:56:59,26,reinforcement_learning,9
12537,T12537,Sophia,2022-01-12 07:28:54,7,classfication,10
12538,T12538,Alan,2022-10-14 11:10:36,95,decision_tree,8
12539,T12539,Sophia,2022-02-12 00:21:45,86,clustering,6
12540,T12540,Paul,2022-04-10 12:28:57,17,reinforcement_learning,10
12541,T12541,Camila,2022-11-24 16:07:04,20,regression,9
12542,T12542,Jacob,2022-04-25 06:31:21,80,classfication,9
12543,T12543,Alan,2022-11-18 16:09:44,39,SVM,10
12544,T12544,Rosie,2022-08-18 03:41:43,56,clustering,9
12545,T12545,Arianna,2022-11-13 02:19:27,63,NLP,8
12546,T12546,Paul,2022-09-02 00:46:48,73,NLP,6
12547,T12547,Daryl,2022-10-26 17:23:10,55,computation,8
12548,T12548,Kevin,2022-08-19 09:31:07,68,SVM,8
12549,T12549,Rafael,2022-05-06 06:54:12,35,computation,7
12550,T12550,Camila,2022-12-10 03:02:45,39,reinforcement_learning,6
12551,T12551,Myra,2022-01-16 03:38:34,100,CNN,8
12552,T12552,John,2022-07-18 11:38:03,22,decision_tree,5
12553,T12553,Kristian,2022-08-24 15:01:14,92,reinforcement_learning,6
12554,T12554,Alexander,2022-04-18 10:15:19,44,NLP,7
12555,T12555,Natalie,2022-07-24 20:14:42,43,classfication,8
12556,T12556,Maya,2022-02-01 12:54:52,22,recognition,7
12557,T12557,Stuart,2022-09-05 07:43:26,61,reinforcement_learning,7
12558,T12558,Julian,2022-06-30 01:57:26,8,NLP,7
12559,T12559,Byron,2022-03-29 11:12:04,3,SVM,8
12560,T12560,Hailey,2022-02-04 05:14:38,72,reinforcement_learning,5
12561,T12561,Lucia,2022-10-28 05:43:20,94,regression,8
12562,T12562,Tess,2022-12-01 19:07:51,70,recognition,9
12563,T12563,Sam,2022-06-13 04:25:23,98,CNN,5
12564,T12564,James,2022-01-22 15:50:35,45,NLP,10
12565,T12565,Carl,2022-02-08 17:08:01,62,NLP,8
12566,T12566,Michelle,2022-03-06 10:07:43,25,clustering,7
12567,T12567,Sofia,2022-07-30 07:28:24,86,decision_tree,5
12568,T12568,Adele,2022-06-28 12:43:33,63,regression,5
12569,T12569,Tyler,2022-08-30 10:21:39,95,decision_tree,9
12570,T12570,Luke,2022-02-17 13:09:15,46,reinforcement_learning,6
12571,T12571,Ellia,2022-10-19 05:40:55,3,classfication,8
12572,T12572,Stella,2022-12-27 07:00:46,78,CNN,10
12573,T12573,Sam,2022-01-29 03:53:17,64,decision_tree,9
12574,T12574,Alen,2022-10-15 13:46:18,49,decision_tree,10
12575,T12575,Sienna,2022-09-13 09:45:52,56,classfication,6
12576,T12576,Kelvin,2022-10-28 04:01:12,1,clustering,6
12577,T12577,Leonardo,2022-05-04 05:39:42,14,CNN,10
12578,T12578,Sophia,2022-01-22 06:50:11,66,computation,6
12579,T12579,Sarah,2022-02-10 08:48:26,53,recognition,5
12580,T12580,Sophia,2022-12-13 03:55:55,77,CNN,10
12581,T12581,Wilson,2022-09-23 15:33:24,91,computation,9
12582,T12582,Alen,2022-04-24 11:23:31,30,decision_tree,6
12583,T12583,Lydia,2022-09-12 09:14:38,25,decision_tree,7
12584,T12584,Tyler,2022-03-02 18:35:35,99,clustering,9
12585,T12585,Vivian,2022-08-04 04:17:50,52,recognition,8
12586,T12586,Sarah,2022-04-17 07:01:11,54,NLP,5
12587,T12587,Lucia,2022-06-20 22:16:33,12,computation,10
12588,T12588,Alfred,2022-04-30 19:45:04,69,clustering,8
12589,T12589,Alen,2022-12-07 01:51:09,78,computation,7
12590,T12590,Camila,2022-10-12 08:22:12,88,CNN,6
12591,T12591,Valeria,2022-10-31 00:09:12,30,regression,8
12592,T12592,Nicholas,2022-07-03 05:15:32,44,recognition,6
12593,T12593,Jared,2022-08-16 20:53:34,1,recognition,8
12594,T12594,Kellan,2022-07-28 23:16:59,44,decision_tree,8
12595,T12595,Amber,2022-07-01 17:25:59,87,recognition,6
12596,T12596,Alina,2022-11-07 14:56:42,14,clustering,5
12597,T12597,Byron,2022-10-11 20:58:54,34,NLP,7
12598,T12598,Nicole,2022-09-25 15:18:36,73,reinforcement_learning,5
12599,T12599,Rafael,2022-08-29 01:13:35,93,recognition,6
12600,T12600,Agata,2022-10-30 01:39:33,6,recognition,5
12601,T12601,Ashton,2022-12-07 10:11:31,50,recognition,10
12602,T12602,Valeria,2022-08-04 14:15:54,90,computation,10
12603,T12603,Blake,2022-05-04 21:18:51,97,regression,6
12604,T12604,Sienna,2022-03-07 08:04:52,35,classfication,8
12605,T12605,Amelia,2022-07-10 06:07:16,13,classfication,7
12606,T12606,Maddie,2022-09-22 10:47:49,78,regression,5
12607,T12607,Eric,2022-10-31 13:53:45,83,SVM,7
12608,T12608,Marcus,2022-10-13 11:28:49,48,NLP,9
12609,T12609,Eleanor,2022-04-23 02:38:05,22,decision_tree,10
12610,T12610,Patrick,2022-11-19 04:01:29,33,decision_tree,5
12611,T12611,Jacob,2022-01-28 19:26:02,12,decision_tree,8
12612,T12612,Richard,2022-12-25 16:34:15,12,classfication,9
12613,T12613,Kristian,2022-08-12 15:28:23,66,NLP,5
12614,T12614,John,2022-11-30 23:45:31,30,computation,5
12615,T12615,Dexter,2022-06-05 15:51:17,84,regression,7
12616,T12616,Julian,2022-02-11 03:32:25,12,clustering,10
12617,T12617,Lucas,2022-06-22 12:21:20,7,classfication,8
12618,T12618,Aida,2022-09-14 10:37:02,13,classfication,6
12619,T12619,Jacob,2022-10-01 08:38:26,88,classfication,8
12620,T12620,Kevin,2022-08-03 13:13:51,90,classfication,6
12621,T12621,Eleanor,2022-05-05 01:34:01,68,classfication,10
12622,T12622,Kellan,2022-11-09 16:00:45,67,CNN,6
12623,T12623,Alford,2022-04-20 02:53:13,82,regression,9
12624,T12624,Arthur,2022-12-04 16:06:27,72,regression,5
12625,T12625,Tess,2022-05-10 03:28:08,48,NLP,9
12626,T12626,Jordan,2022-10-09 11:40:04,89,CNN,6
12627,T12627,Florrie,2022-05-18 10:40:19,54,CNN,7
12628,T12628,Valeria,2022-04-08 10:11:06,51,SVM,9
12629,T12629,Luke,2022-05-16 02:16:16,41,decision_tree,8
12630,T12630,James,2022-02-28 14:12:02,19,decision_tree,8
12631,T12631,Agata,2022-11-22 06:44:36,17,reinforcement_learning,5
12632,T12632,Alexia,2022-07-01 17:34:27,69,recognition,6
12633,T12633,Amelia,2022-08-05 15:42:40,63,recognition,7
12634,T12634,Elian,2022-06-14 18:42:06,83,SVM,9
12635,T12635,Sienna,2022-03-04 22:56:21,48,decision_tree,5
12636,T12636,Julia,2022-08-28 22:17:46,85,recognition,6
12637,T12637,Sabrina,2022-12-22 02:40:22,91,NLP,6
12638,T12638,Valeria,2022-02-17 20:48:39,26,recognition,7
12639,T12639,Stella,2022-09-28 00:37:57,14,regression,9
12640,T12640,Tyler,2022-02-13 10:24:55,27,recognition,10
12641,T12641,Stella,2022-08-17 03:56:40,49,recognition,8
12642,T12642,Eleanor,2022-06-22 00:22:38,33,reinforcement_learning,10
12643,T12643,Julia,2022-02-22 12:58:38,22,classfication,10
12644,T12644,Carlos,2022-09-23 06:09:14,33,CNN,6
12645,T12645,Lydia,2022-02-20 05:19:18,99,NLP,5
12646,T12646,Rosie,2022-05-23 11:21:26,76,reinforcement_learning,7
12647,T12647,Carlos,2022-08-11 09:28:54,100,computation,6
12648,T12648,Garry,2022-10-14 23:14:48,68,clustering,8
12649,T12649,Luke,2022-03-07 12:13:12,1,computation,7
12650,T12650,Eddy,2022-03-11 17:24:37,75,SVM,6
12651,T12651,Caroline,2022-06-18 14:25:32,79,computation,5
12652,T12652,Richard,2022-01-08 14:11:24,2,reinforcement_learning,6
12653,T12653,Kellan,2022-10-17 10:13:56,36,classfication,9
12654,T12654,Emma,2022-07-08 14:18:27,13,recognition,7
12655,T12655,Amber,2022-09-26 01:58:58,63,decision_tree,10
12656,T12656,Jordan,2022-11-03 08:33:32,100,NLP,7
12657,T12657,Edwin,2022-05-13 16:07:14,60,classfication,8
12658,T12658,Alexia,2022-12-26 22:05:03,77,CNN,6
12659,T12659,Arthur,2022-09-29 06:53:36,48,SVM,6
12660,T12660,Daryl,2022-03-13 14:24:18,26,recognition,5
12661,T12661,Lydia,2022-11-03 13:10:51,57,reinforcement_learning,7
12662,T12662,Sienna,2022-12-26 13:14:54,62,SVM,9
12663,T12663,James,2022-05-05 14:08:44,17,CNN,9
12664,T12664,Jacob,2022-11-27 05:15:12,11,NLP,6
12665,T12665,Alexander,2022-03-24 05:05:16,37,CNN,8
12666,T12666,Charlie,2022-11-18 05:35:16,37,reinforcement_learning,5
12667,T12667,Briony,2022-06-30 09:55:25,14,recognition,5
12668,T12668,Dexter,2022-05-06 15:45:58,31,NLP,6
12669,T12669,Aiden,2022-06-13 13:48:41,48,CNN,5
12670,T12670,Nicole,2022-09-08 14:07:09,84,computation,8
12671,T12671,Eleanor,2022-05-12 20:57:13,20,reinforcement_learning,7
12672,T12672,Rubie,2022-05-31 10:55:33,3,classfication,8
12673,T12673,Edward,2022-08-20 12:59:37,18,NLP,7
12674,T12674,Tess,2022-10-25 19:00:32,67,SVM,8
12675,T12675,Alina,2022-06-30 02:22:29,97,SVM,9
12676,T12676,Lucia,2022-09-28 02:05:45,55,NLP,7
12677,T12677,Rafael,2022-04-11 20:06:08,76,computation,6
12678,T12678,Florrie,2022-01-10 06:17:21,82,clustering,7
12679,T12679,Abraham,2022-02-01 19:30:01,9,regression,7
12680,T12680,Patrick,2022-02-18 23:39:43,96,NLP,5
12681,T12681,Kellan,2022-03-15 22:43:37,74,reinforcement_learning,5
12682,T12682,Jordan,2022-06-16 04:06:15,75,classfication,7
12683,T12683,Byron,2022-02-18 02:03:39,53,regression,7
12684,T12684,Chloe,2022-07-05 13:56:19,22,SVM,10
12685,T12685,Lenny,2022-07-27 20:43:05,96,NLP,9
12686,T12686,Julian,2022-03-16 10:06:54,99,computation,5
12687,T12687,Sienna,2022-12-07 19:33:00,69,classfication,8
12688,T12688,Patrick,2022-09-27 13:25:29,59,CNN,6
12689,T12689,Audrey,2022-02-12 09:10:46,26,reinforcement_learning,10
12690,T12690,Sophia,2022-02-03 07:52:13,17,regression,9
12691,T12691,Arthur,2022-03-14 17:40:40,49,CNN,6
12692,T12692,Arthur,2022-03-15 08:38:50,78,SVM,8
12693,T12693,Lenny,2022-04-29 14:41:58,79,regression,7
12694,T12694,Chester,2022-11-22 01:37:48,10,clustering,9
12695,T12695,Sabrina,2022-01-02 11:21:11,88,computation,6
12696,T12696,Walter,2022-04-23 17:21:32,84,clustering,6
12697,T12697,Daryl,2022-06-23 22:10:37,25,computation,5
12698,T12698,Camila,2022-09-21 02:23:58,90,regression,7
12699,T12699,Sabrina,2022-05-31 20:28:31,52,decision_tree,5
12700,T12700,Amber,2022-05-13 07:10:37,59,computation,8
12701,T12701,James,2022-10-26 05:15:31,6,recognition,10
12702,T12702,Adele,2022-03-08 22:57:42,38,reinforcement_learning,5
12703,T12703,Kellan,2022-01-26 02:43:22,19,regression,6
12704,T12704,James,2022-11-12 09:18:22,54,reinforcement_learning,8
12705,T12705,Paul,2022-09-04 01:57:00,2,clustering,9
12706,T12706,Derek,2022-10-25 02:49:58,11,recognition,9
12707,T12707,Natalie,2022-07-25 21:18:48,19,regression,6
12708,T12708,Arianna,2022-10-14 16:03:41,33,decision_tree,9
12709,T12709,Kellan,2022-02-07 13:48:00,95,clustering,6
12710,T12710,Jordan,2022-11-05 14:20:17,18,reinforcement_learning,6
12711,T12711,Robert,2022-12-10 21:47:30,47,SVM,8
12712,T12712,Anna,2022-09-20 22:39:59,93,CNN,5
12713,T12713,Evelyn,2022-11-10 13:59:29,67,CNN,5
12714,T12714,Caroline,2022-08-11 20:00:45,36,clustering,8
12715,T12715,Dexter,2022-10-01 06:29:16,10,computation,7
12716,T12716,Chloe,2022-10-01 21:50:42,45,computation,6
12717,T12717,Alexander,2022-01-31 16:26:13,10,recognition,8
12718,T12718,Myra,2022-03-24 06:03:06,5,recognition,7
12719,T12719,Honey,2022-06-29 22:09:50,77,decision_tree,5
12720,T12720,Daryl,2022-04-26 18:34:12,85,classfication,6
12721,T12721,Michael,2022-12-13 20:04:45,36,computation,8
12722,T12722,Sam,2022-01-28 18:58:50,99,CNN,9
12723,T12723,Sophia,2022-12-05 15:49:39,33,classfication,7
12724,T12724,Rosie,2022-11-21 18:50:38,29,classfication,6
12725,T12725,Eleanor,2022-02-09 10:15:24,6,NLP,10
12726,T12726,Honey,2022-12-01 04:33:18,82,SVM,5
12727,T12727,Alen,2022-09-30 02:55:43,68,clustering,10
12728,T12728,Oliver,2022-02-23 07:10:12,84,reinforcement_learning,7
12729,T12729,Adele,2022-04-05 16:32:24,97,CNN,9
12730,T12730,Kelvin,2022-03-27 22:11:12,21,NLP,8
12731,T12731,Alford,2022-03-06 20:58:25,91,regression,6
12732,T12732,Vivian,2022-02-16 10:35:51,31,SVM,10
12733,T12733,Lydia,2022-07-04 07:03:20,6,recognition,8
12734,T12734,Tyler,2022-09-10 21:09:26,21,reinforcement_learning,8
12735,T12735,Sienna,2022-01-12 16:10:56,75,CNN,7
12736,T12736,Daryl,2022-07-17 07:26:19,2,reinforcement_learning,8
12737,T12737,Jordan,2022-08-29 23:13:32,92,CNN,7
12738,T12738,Deanna,2022-12-10 09:34:06,43,SVM,10
12739,T12739,Kellan,2022-12-05 13:26:13,50,regression,9
12740,T12740,Carl,2022-08-27 16:56:22,68,regression,7
12741,T12741,Thomas,2022-07-17 22:51:31,41,decision_tree,10
12742,T12742,Carlos,2022-07-15 02:08:43,25,classfication,5
12743,T12743,Florrie,2022-12-02 23:15:28,21,reinforcement_learning,6
12744,T12744,Ellia,2022-03-20 02:19:30,93,classfication,10
12745,T12745,Tyler,2022-06-19 12:28:19,13,computation,9
12746,T12746,Derek,2022-05-12 17:48:49,93,regression,9
12747,T12747,Walter,2022-05-24 21:14:10,17,CNN,5
12748,T12748,Alan,2022-05-24 10:34:41,20,regression,10
12749,T12749,Mary,2022-07-24 09:25:57,81,CNN,10
12750,T12750,Abraham,2022-12-11 18:11:25,57,decision_tree,9
12751,T12751,Daryl,2022-08-12 21:56:24,13,recognition,7
12752,T12752,Julia,2022-07-19 18:57:41,17,CNN,9
12753,T12753,Arianna,2022-12-11 01:56:31,54,regression,9
12754,T12754,Lucas,2022-02-12 16:08:56,41,SVM,9
12755,T12755,Stuart,2022-01-29 00:35:31,38,classfication,9
12756,T12756,Isabella,2022-09-08 14:06:28,1,clustering,9
12757,T12757,Kelvin,2022-10-11 01:28:14,49,NLP,5
12758,T12758,Kellan,2022-11-13 23:12:38,74,NLP,8
12759,T12759,Tyler,2022-05-10 08:50:40,80,reinforcement_learning,7
12760,T12760,Marcus,2022-08-01 04:18:04,35,computation,8
12761,T12761,Adele,2022-08-24 18:55:07,46,SVM,8
12762,T12762,Oliver,2022-08-15 03:21:04,41,computation,7
12763,T12763,Richard,2022-10-25 16:17:15,97,clustering,6
12764,T12764,Rafael,2022-03-23 02:28:06,25,regression,9
12765,T12765,Kellan,2022-10-24 12:49:37,31,CNN,7
12766,T12766,Oliver,2022-01-16 12:22:43,52,computation,9
12767,T12767,Charlie,2022-06-13 13:46:18,72,SVM,5
12768,T12768,Lucia,2022-04-20 05:10:27,37,reinforcement_learning,8
12769,T12769,Elian,2022-06-02 15:10:24,47,classfication,5
12770,T12770,Violet,2022-06-02 11:30:10,30,classfication,8
12771,T12771,Eleanor,2022-12-16 07:43:59,22,computation,5
12772,T12772,Edwin,2022-10-24 19:35:27,62,SVM,6
12773,T12773,Evelyn,2022-10-20 09:47:32,20,reinforcement_learning,5
12774,T12774,Leonardo,2022-05-31 03:58:51,72,NLP,8
12775,T12775,Henry,2022-12-13 15:29:22,85,decision_tree,5
12776,T12776,Blake,2022-01-29 13:28:11,60,clustering,8
12777,T12777,Patrick,2022-03-09 12:31:53,75,decision_tree,10
12778,T12778,Anna,2022-08-01 18:52:04,18,classfication,6
12779,T12779,Byron,2022-01-29 19:18:26,25,regression,7
12780,T12780,Amber,2022-01-26 00:30:41,98,decision_tree,6
12781,T12781,Kelsey,2022-11-19 02:40:23,70,reinforcement_learning,9
12782,T12782,Stuart,2022-11-02 13:58:43,1,regression,6
12783,T12783,Luke,2022-03-06 19:41:05,6,CNN,9
12784,T12784,Julian,2022-05-19 21:52:39,47,recognition,8
12785,T12785,Julia,2022-09-24 02:09:56,4,SVM,9
12786,T12786,Nicholas,2022-03-29 17:49:09,26,regression,5
12787,T12787,Elian,2022-07-01 05:24:30,21,NLP,10
12788,T12788,Sophia,2022-02-19 16:07:07,13,recognition,5
12789,T12789,Lucas,2022-06-19 02:04:56,62,SVM,6
12790,T12790,Melanie,2022-04-11 19:52:13,40,classfication,6
12791,T12791,Kellan,2022-05-02 07:07:57,33,decision_tree,9
12792,T12792,Luke,2022-03-24 17:50:22,78,SVM,7
12793,T12793,Patrick,2022-05-17 00:56:17,74,computation,10
12794,T12794,Mary,2022-08-02 11:34:09,21,SVM,5
12795,T12795,Carl,2022-02-12 01:23:56,30,clustering,9
12796,T12796,Kate,2022-10-15 06:31:54,39,computation,8
12797,T12797,Hailey,2022-08-10 10:33:33,27,NLP,8
12798,T12798,Agata,2022-08-01 23:42:32,28,clustering,5
12799,T12799,Rafael,2022-08-06 23:13:51,99,CNN,7
12800,T12800,Caroline,2022-06-25 07:05:12,46,clustering,9
12801,T12801,Alexander,2022-03-31 14:54:39,64,reinforcement_learning,10
12802,T12802,Valeria,2022-06-04 19:30:37,33,reinforcement_learning,6
12803,T12803,Eleanor,2022-12-11 07:05:18,85,clustering,7
12804,T12804,Luke,2022-03-21 13:41:33,91,recognition,6
12805,T12805,Rosie,2022-11-18 03:21:35,34,NLP,7
12806,T12806,Valeria,2022-02-20 09:15:56,55,decision_tree,6
12807,T12807,Agata,2022-10-12 21:57:36,44,decision_tree,10
12808,T12808,Albert,2022-12-15 23:50:46,7,classfication,7
12809,T12809,Kellan,2022-11-29 10:04:35,5,SVM,8
12810,T12810,Jacob,2022-05-24 13:54:41,97,recognition,7
12811,T12811,Samantha,2022-06-09 19:04:17,63,CNN,10
12812,T12812,Garry,2022-08-04 01:42:44,79,computation,10
12813,T12813,Julian,2022-11-21 07:28:54,73,recognition,7
12814,T12814,Marcus,2022-08-04 05:43:52,63,classfication,5
12815,T12815,Alfred,2022-06-17 12:41:54,61,decision_tree,5
12816,T12816,Emma,2022-12-13 13:05:14,51,classfication,6
12817,T12817,Vivian,2022-08-27 05:18:48,68,CNN,6
12818,T12818,Patrick,2022-11-20 06:11:57,41,SVM,10
12819,T12819,Hailey,2022-08-01 12:49:18,50,clustering,8
12820,T12820,Caroline,2022-01-17 07:33:56,53,reinforcement_learning,10
12821,T12821,Kellan,2022-10-04 13:58:26,30,computation,7
12822,T12822,Julia,2022-06-06 00:27:20,36,recognition,8
12823,T12823,James,2022-07-29 20:16:31,37,CNN,5
12824,T12824,Camila,2022-04-07 06:05:38,28,computation,5
12825,T12825,Violet,2022-02-17 05:16:46,7,reinforcement_learning,9
12826,T12826,Alina,2022-05-20 09:38:50,74,clustering,9
12827,T12827,Hailey,2022-04-09 09:53:52,70,clustering,10
12828,T12828,Vivian,2022-03-20 17:23:34,57,SVM,5
12829,T12829,Luke,2022-11-16 11:09:02,91,NLP,9
12830,T12830,Chester,2022-12-21 04:01:29,69,recognition,8
12831,T12831,Valeria,2022-04-25 20:23:13,38,reinforcement_learning,7
12832,T12832,Kevin,2022-09-19 03:21:55,21,NLP,7
12833,T12833,Rubie,2022-10-13 03:30:29,36,regression,10
12834,T12834,Edwin,2022-05-20 12:52:16,22,clustering,5
12835,T12835,Kellan,2022-08-14 05:37:10,19,recognition,9
12836,T12836,Alina,2022-08-16 04:07:04,51,decision_tree,5
12837,T12837,Alexia,2022-01-05 17:33:30,87,computation,7
12838,T12838,Julia,2022-07-06 00:29:42,27,reinforcement_learning,9
12839,T12839,Maddie,2022-03-22 23:57:02,21,SVM,10
12840,T12840,Adele,2022-08-14 01:24:20,12,NLP,7
12841,T12841,Jacob,2022-12-15 13:54:41,69,reinforcement_learning,6
12842,T12842,Sophia,2022-02-21 08:23:34,87,CNN,9
12843,T12843,Walter,2022-06-25 05:14:09,4,computation,5
12844,T12844,Sarah,2022-07-15 09:57:43,59,regression,8
12845,T12845,Honey,2022-12-24 20:17:08,94,classfication,6
12846,T12846,Albert,2022-04-28 07:55:05,81,regression,7
12847,T12847,Melanie,2022-03-08 11:25:50,81,recognition,10
12848,T12848,Rosie,2022-08-24 06:11:34,26,classfication,5
12849,T12849,Vivian,2022-04-12 04:02:56,25,decision_tree,9
12850,T12850,Kate,2022-01-04 02:33:31,38,reinforcement_learning,5
12851,T12851,Byron,2022-10-26 12:58:07,62,recognition,6
12852,T12852,Eleanor,2022-07-05 00:04:45,2,computation,7
12853,T12853,Nicole,2022-08-14 07:43:57,79,CNN,10
12854,T12854,David,2022-10-01 03:38:44,92,classfication,9
12855,T12855,Derek,2022-01-04 14:09:12,28,computation,10
12856,T12856,Lucia,2022-05-17 20:44:37,80,reinforcement_learning,8
12857,T12857,Tyler,2022-10-07 12:50:53,96,classfication,9
12858,T12858,Maddie,2022-11-29 07:39:00,50,computation,7
12859,T12859,Dexter,2022-12-25 17:16:13,4,clustering,8
12860,T12860,Byron,2022-08-27 12:55:57,40,SVM,8
12861,T12861,Alexia,2022-02-24 11:45:23,54,computation,6
12862,T12862,Lucia,2022-02-26 00:26:41,33,regression,8
12863,T12863,Kellan,2022-05-17 15:37:47,65,classfication,6
12864,T12864,Alfred,2022-08-15 08:52:08,1,computation,6
12865,T12865,Kellan,2022-01-07 20:41:10,8,classfication,5
12866,T12866,Edwin,2022-02-27 18:46:42,76,SVM,5
12867,T12867,Jenna,2022-01-21 04:38:45,44,regression,10
12868,T12868,Jacob,2022-05-16 02:45:19,83,reinforcement_learning,5
12869,T12869,Luke,2022-02-01 11:14:12,55,computation,9
12870,T12870,Kellan,2022-04-01 06:58:11,21,CNN,7
12871,T12871,Deanna,2022-09-08 04:27:02,94,clustering,9
12872,T12872,Sofia,2022-11-08 19:56:55,58,regression,7
